,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
40,"22,000",,1986,2014,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,1,13,27110-41,105.11,,44-10,27110,2,,,0
41,"21,000",,1986,2014,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,1,14,27110-41,105.11,,44-10,27110,12,,,0
42,"32,000",,2007,2014,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,1,14,27110-270,80.706,,60-10,27110,25,,,0
43,"21,400",,1986,2014,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,1,15,27110-41,105.11,,44-10,27110,1,,,0
44,"27,000",,1986,2014,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,1,16,27110-41,167.15,,44-10,27110,2,,,0
45,"16,500",,1981,2014,명륜로,00172,00000,27110,03,3141007,대봉동,0044,0004,27110,15700,1,삼익맨션,1,17,27110-38,84.66,,44-4,27110,11,,,0
46,"14,900",,1978,2014,대봉로,00254,00000,27110,02,3141012,대봉동,0055,0003,27110,15700,1,청구맨션,1,17,27110-40,72.6,,55-3,27110,11,,,0
47,"16,000",,1978,2014,대봉로,00254,00000,27110,02,3141012,대봉동,0055,0003,27110,15700,1,청구맨션,1,21,27110-40,72.6,,55-3,27110,2,,,0
48,"24,000",,2006,2014,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,1,21,27110-262,84.0484,,152-24,27110,9,,,0
49,"29,400",,2007,2014,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,1,22,27110-270,80.706,,60-10,27110,9,,,0
50,"31,600",,2007,2014,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,1,23,27110-270,80.736,,60-10,27110,9,,,0
51,"22,900",,2006,2014,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,1,27,27110-262,79.737,,152-24,27110,3,,,0
52,"37,158",,2007,2014,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,1,28,27110-270,153.045,,60-10,27110,22,,,0
0,"9,700",,1979,2014,태평로,00225,00000,27110,01,3141011,동인동1가,0116,0000,27110,10100,1,동인태평78,2,3,27110-1,63.5,,116,27110,4,,,0
1,"13,300",,1997,2014,국채보상로131길,00055,00000,27110,01,4223019,동인동1가,0033,0001,27110,10100,1,시티타운,2,21,27110-2,59.91,,33-1,27110,10,,,0
2,"27,000",,2009,2014,동덕로30길,00053,00000,27110,00,4223076,동인동4가,0220,0000,27110,10400,1,동인동삼정그린코아,2,2,27110-278,84.7349,,220,27110,14,,,
3,"29,700",,2009,2014,동덕로30길,00053,00000,27110,00,4223076,동인동4가,0220,0000,27110,10400,1,동인동삼정그린코아,2,14,27110-278,107.9019,,220,27110,13,,,
4,"23,500",,2003,2014,공평로10길,00060,00000,27110,02,4223005,삼덕동2가,0029,0001,27110,10600,1,삼덕아이파크,2,19,27110-45,117.85,,29-1,27110,4,,,0
5,"25,000",,2006,2014,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,2,12,27110-263,75.95,,110,27110,14,,,0
6,"27,200",,2006,2014,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,2,19,27110-263,84.6,,110,27110,12,,,0
7,"22,625",,2006,2014,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,2,24,27110-263,59.38,,110,27110,14,,,0
8,"16,800",,1975,2014,남성로,00013,00000,27110,01,3141002,수동,0101,0000,27110,11100,1,희도맨션,2,17,27110-15,101.26,,101,27110,1,,,0
9,"9,700",,1985,2014,태평로,00177,00000,27110,03,3141011,태평로1가,0001,0187,27110,12400,1,태평라이프,2,13,27110-17,54.6,,1-187,27110,5,,,0
10,"10,000",,1985,2014,태평로,00177,00000,27110,03,3141011,태평로1가,0001,0187,27110,12400,1,태평라이프,2,26,27110-17,54.6,,1-187,27110,8,,,0
11,"6,500",,1978,2014,태평로,00205,00000,27110,03,3141011,태평로1가,0023,0001,27110,12400,1,태평,2,28,27110-16,48.6,,23-1,27110,4,,,0
12,"31,250",,2007,2014,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,2,3,27110-273,118.42,,100,27110,15,,,0
13,"37,200",,2007,2014,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,2,26,27110-273,157.22,,100,27110,6,,,0
14,"35,400",,2007,2014,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,2,27,27110-273,134.27,,100,27110,24,,,0
15,"37,000",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,2,3,27110-268,162.0493,,305-1,27110,6,,,0
16,"7,400",,1979,2014,큰장로,00074,00000,27110,01,3141016,대신동,1535,0000,27110,15400,1,광명,2,4,27110-23,54.74,,1535,27110,2,,,0
17,"37,600",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,2,12,27110-268,162.0493,,305-1,27110,18,,,0
18,"26,900",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,2,14,27110-268,84.9293,,305-1,27110,7,,,0
19,"34,200",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,2,19,27110-268,131.3415,,305-1,27110,31,,,0
20,"28,700",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,2,22,27110-268,84.9293,,305-1,27110,12,,,0
21,"36,700",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,2,24,27110-268,131.3415,,305-1,27110,18,,,0
22,"9,900",,1979,2014,큰장로,00074,00000,27110,01,3141016,대신동,1535,0000,27110,15400,1,광명,2,25,27110-23,59.24,,1535,27110,2,,,0
23,"26,500",,2008,2014,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,2,6,27110-274,84.93,,2991,27110,3,,,0
24,"22,700",,2006,2014,중앙대로,00323,00000,27110,14,2007001,남산동,0654,0001,27110,15600,1,허브스카이,2,10,27110-264,84.88,,654-1,27110,17,,,0
25,"10,850",,2014,2014,명륜로,00019,00000,27110,02,3141007,남산동,0437,0001,27110,15600,1,인터불고코아시스,2,10,27110-291,26.9326,,437-1,27110,4,,,0
26,"23,500",,2006,2014,중앙대로,00323,00000,27110,14,2007001,남산동,0654,0001,27110,15600,1,허브스카이,2,10,27110-264,84.88,,654-1,27110,18,,,0
27,"7,000",,1992,2014,남산로7길,00055,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,2,11,27110-28,33.06,,2482-1,27110,5,,,0
28,"18,800",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,2,12,27110-30,59.96,,2466-1,27110,14,,,0
29,"17,400",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,2,12,27110-64,53.4089,,2937-1,27110,5,,,0
30,"29,500",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,2,13,27110-30,119.84,,2466-1,27110,19,,,0
31,"32,000",,2008,2014,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,2,13,27110-274,108.63,,2991,27110,17,,,0
32,"29,400",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,2,14,27110-30,119.84,,2466-1,27110,5,,,0
33,"34,800",,2008,2014,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,2,14,27110-274,108.63,,2991,27110,20,,,0
34,"28,800",,2008,2014,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,2,14,27110-274,84.99,,2991,27110,12,,,0
35,"25,100",,2006,2014,중앙대로,00323,00000,27110,14,2007001,남산동,0654,0001,27110,15600,1,허브스카이,2,15,27110-264,99.92,,654-1,27110,25,,,0
36,"26,500",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,2,16,27110-30,134.955,,2466-1,27110,25,,,0
37,"30,500",,2006,2014,중앙대로,00323,00000,27110,14,2007001,남산동,0654,0001,27110,15600,1,허브스카이,2,16,27110-264,139.07,,654-1,27110,19,,,0
38,"15,200",,1992,2014,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,2,17,27110-33,59.99,,2434,27110,6,,,0
39,"30,700",,2008,2014,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,2,17,27110-274,84.99,,2991,27110,24,,,0
40,"26,280",,2006,2014,중앙대로,00323,00000,27110,14,2007001,남산동,0654,0001,27110,15600,1,허브스카이,2,17,27110-264,99.92,,654-1,27110,8,,,0
41,"23,200",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,2,17,27110-64,69.2406,,2937-1,27110,21,,,0
42,"26,800",,2007,2014,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,2,18,27110-272,84.97,,665,27110,16,,,0
43,"22,500",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,2,19,27110-64,69.2406,,2937-1,27110,12,,,0
44,"36,000",,2007,2014,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,2,19,27110-272,132.15,,665,27110,29,,,0
45,"19,100",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,2,20,27110-64,53.4089,,2937-1,27110,16,,,0
46,"14,000",,1992,2014,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,2,24,27110-33,59.99,,2434,27110,3,,,0
47,"26,000",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,2,24,27110-64,84.9597,,2937-1,27110,19,,,0
48,"23,000",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,2,27,27110-64,69.2406,,2937-1,27110,17,,,0
49,"19,200",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,2,28,27110-64,53.4089,,2937-1,27110,11,,,0
50,"28,800",,2007,2014,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,2,28,27110-272,102.64,,665,27110,17,,,0
51,"17,000",,1986,2014,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,2,1,27110-41,84.93,,44-10,27110,1,,,0
52,"24,500",,2006,2014,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,2,3,27110-262,84.0484,,152-24,27110,13,,,0
53,"36,218",,2007,2014,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,2,3,27110-270,153.045,,60-10,27110,20,,,0
54,"32,300",,2007,2014,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,2,4,27110-270,80.736,,60-10,27110,16,,,0
55,"23,750",,1986,2014,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,2,5,27110-41,105.11,,44-10,27110,8,,,0
56,"24,550",,2006,2014,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,2,8,27110-262,79.737,,152-24,27110,13,,,0
57,"36,310",,2007,2014,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,2,11,27110-270,153.045,,60-10,27110,19,,,0
58,"24,500",,1986,2014,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,2,12,27110-41,105.11,,44-10,27110,8,,,0
59,"23,850",,2006,2014,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,2,13,27110-262,84.0484,,152-24,27110,14,,,0
60,"35,689",,2007,2014,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,2,13,27110-270,153.045,,60-10,27110,19,,,0
61,"39,500",,2007,2014,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,2,14,27110-270,129.185,,60-10,27110,16,,,0
62,"27,650",,1986,2014,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,2,15,27110-41,128.07,,44-10,27110,7,,,0
63,"22,850",,2006,2014,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,2,19,27110-262,84.0484,,152-24,27110,5,,,0
64,"23,000",,2006,2014,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,2,22,27110-262,79.737,,152-24,27110,5,,,0
65,"39,000",,2007,2014,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,2,24,27110-270,129.185,,60-10,27110,26,,,0
66,"28,000",,1986,2014,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,2,25,27110-41,167.15,,44-10,27110,11,,,0
67,"30,500",,2007,2014,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,2,25,27110-270,80.706,,60-10,27110,16,,,0
68,"24,600",,1986,2014,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,2,25,27110-41,105.11,,44-10,27110,11,,,0
69,"24,000",,2006,2014,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,2,28,27110-262,84.0484,,152-24,27110,13,,,0
0,"11,800",,1997,2014,국채보상로131길,00055,00000,27110,01,4223019,동인동1가,0033,0001,27110,10100,1,시티타운,3,7,27110-2,51.87,,33-1,27110,3,,,0
1,"12,700",,1997,2014,국채보상로131길,00055,00000,27110,01,4223019,동인동1가,0033,0001,27110,10100,1,시티타운,3,8,27110-2,51.87,,33-1,27110,6,,,0
2,"9,500",,1997,2014,국채보상로131길,00055,00000,27110,01,4223019,동인동1가,0033,0001,27110,10100,1,시티타운,3,12,27110-2,39.9,,33-1,27110,4,,,0
3,"26,000",,2009,2014,동덕로30길,00063,00011,27110,00,4223076,동인동4가,0220,0000,27110,10400,1,동인동삼정그린코아,3,17,27110-278,84.7349,,220,27110,12,,,
4,"17,100",,2005,2014,공평로4길,00037,00010,27110,01,4223007,삼덕동2가,0149,0120,27110,10600,1,삼덕인베스트,3,15,27110-63,122.69,,149-120,27110,2,,,0
5,"32,000",,2013,2014,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,3,12,27110-286,84.5739,,383,27110,7,,,0
6,"31,800",,2013,2014,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,3,27,27110-286,84.5739,,383,27110,5,,,0
7,"32,000",,2013,2014,달구벌대로447길,00077,00000,27110,01,4223058,삼덕동3가,0383,0000,27110,10700,1,삼덕청아람,3,30,27110-286,84.5739,,383,27110,9,,,0
8,"24,850",,2006,2014,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,3,13,27110-263,75.58,,110,27110,3,,,0
9,"25,650",,2006,2014,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,3,17,27110-263,84.6,,110,27110,7,,,0
10,"27,500",,2006,2014,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,3,18,27110-263,84.81,,110,27110,4,,,0
11,"25,200",,2006,2014,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,3,28,27110-263,75.95,,110,27110,18,,,0
12,"7,000",,2014,2014,공평로,00105,00000,27110,07,3007017,교동,0008,0000,27110,12500,1,노마즈하우스,3,3,27110-290,14.598,,8,27110,14,,,0
13,"6,950",,2014,2014,공평로,00105,00000,27110,07,3007017,교동,0008,0000,27110,12500,1,노마즈하우스,3,27,27110-290,14.598,,8,27110,12,,,0
14,"36,000",,2007,2014,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,3,4,27110-273,134.27,,100,27110,21,,,0
15,"39,000",,2007,2014,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,3,7,27110-273,118.42,,100,27110,17,,,0
16,"37,500",,2007,2014,달구벌대로,02051,00000,27110,08,2007002,계산동2가,0100,0000,27110,13900,1,미소시티,3,15,27110-273,151.55,,100,27110,17,,,0
17,"9,400",,1986,2014,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,3,19,27110-19,47.17,,357,27110,10,,,0
18,"24,000",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,3,6,27110-268,75.9791,,305-1,27110,2,,,0
19,"39,200",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,3,21,27110-268,133.761,,305-1,27110,26,,,0
20,"41,000",,2006,2014,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,3,21,27110-268,191.3881,,305-1,27110,13,,,0
21,"23,400",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,3,1,27110-64,69.2406,,2937-1,27110,14,,,0
22,"27,500",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,3,3,27110-64,84.9597,,2937-1,27110,22,,,0
23,"16,500",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,3,4,27110-30,59.96,,2466-1,27110,4,,,0
24,"26,500",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,3,4,27110-64,84.9597,,2937-1,27110,18,,,0
25,"21,200",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,3,5,27110-30,84.985,,2466-1,27110,15,,,0
26,"20,500",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,3,5,27110-30,84.985,,2466-1,27110,25,,,0
27,"29,500",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,3,6,27110-30,163.72,,2466-1,27110,9,,,0
28,"29,500",,2008,2014,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,3,6,27110-274,84.99,,2991,27110,13,,,0
29,"21,500",,1992,2014,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,3,7,27110-33,134.585,,2434,27110,4,,,0
30,"14,700",,1992,2014,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,3,8,27110-33,59.99,,2434,27110,5,,,0
31,"23,350",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,3,8,27110-64,69.2406,,2937-1,27110,21,,,0
32,"23,400",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,3,8,27110-64,69.2406,,2937-1,27110,12,,,0
33,"27,900",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,3,8,27110-64,84.9597,,2937-1,27110,13,,,0
34,"16,000",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,3,11,27110-30,59.96,,2466-1,27110,7,,,0
35,"18,000",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,3,13,27110-30,59.96,,2466-1,27110,21,,,0
36,"16,500",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,3,14,27110-30,59.96,,2466-1,27110,15,,,0
37,"25,700",,2008,2014,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,3,14,27110-274,76.99,,2991,27110,2,,,0
38,"27,000",,1983,2014,재마루길,00077,00000,27110,01,4223123,남산동,0130,0002,27110,15600,1,삼성솔라,3,14,27110-32,143.98,,130-2,27110,2,,,0
39,"22,000",,1993,2014,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,3,14,27110-30,84.985,,2466-1,27110,12,,,0
40,"23,000",,2005,2014,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,3,15,27110-64,69.2406,,2937-1,27110,6,,,0
41,"26,750",,2008,2014,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,3,15,27110-274,76.99,,2991,27110,12,,,0
42,"15,200",,1992,2014,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,3,17,27110-33,59.99,,2434,27110,9,,,0
